x,y,section,trajectory
3.6647813,6.3241973,cosmo/zodiac,C1 -> C1 -> C0 -> C2 -> C0 -> C3
3.5982814,6.098135,cosmo/zodiac,C1 -> C2 -> C1 -> C0
3.364093,6.2171936,cosmo/zodiac,C2 -> C1 -> C1 -> C1 -> C2 -> C2
3.392117,6.3287964,cosmo/zodiac,C1 -> C0 -> C1 -> C2 -> C1 -> C2
3.4869761,6.230563,cosmo/zodiac,C1 -> C0 -> C0 -> C2 -> C2
3.3134284,6.1571145,cosmo/zodiac,C1 -> C1 -> C1 -> C0 -> C3 -> C3
-13.412677,9.421058,cosmo/zodiac,C1 -> C2
3.6144283,6.2125897,cosmo/zodiac,C0 -> C0 -> C1 -> C1
-18.016052,9.858257,herbal-A,C0 -> C2 -> C0
3.589978,6.2432323,herbal-A,C1 -> C1 -> C0 -> C4 -> C0
3.5231707,6.367488,herbal-A,C2 -> C0 -> C3 -> C0 -> C0 -> C0
3.4285336,6.1194906,herbal-A,C2 -> C0 -> C2 -> C0 -> C0
3.6725097,6.2016826,herbal-A,C0 -> C0 -> C0 -> C0 -> C3 -> C0
3.473509,6.1151166,herbal-A,C0 -> C0 -> C4 -> C0
3.9820795,6.1483707,herbal-A,C0 -> C3 -> C0 -> C0
14.811194,-18.742495,herbal-A,C0 -> C0 -> C0 -> C0
6.080292,5.814931,herbal-A,C0 -> C0 -> C2 -> C0
1.2863652,28.003954,herbal-A,C0 -> C0
3.6208277,6.275852,herbal-A,C0 -> C1 -> C0 -> C0 -> C0
4.398792,4.400639,herbal-A,C0 -> C0 -> C0 -> C0 -> C0 -> C0
1.3853462,27.947159,herbal-A,C0 -> C0
-13.421466,9.42968,cosmo/zodiac,C1 -> C2
-20.172434,1.7052445,cosmo/zodiac,C1 -> C0
1.5549066,-14.706533,cosmo/zodiac,C0 -> C1 -> C0
3.5077457,5.8796296,cosmo/zodiac,C2 -> C1 -> C0 -> C1
3.3649745,6.0725374,cosmo/zodiac,C1 -> C1 -> C1 -> C0 -> C0 -> C1
-2.544108,3.311338,cosmo/zodiac,C0 -> C1 -> C1
3.4948728,6.330593,cosmo/zodiac,C1 -> C2 -> C3 -> C1 -> C0 -> C3
3.5342045,6.0631104,cosmo/zodiac,C1 -> C1 -> C2 -> C1 -> C1 -> C1 -> C1 -> C1
3.6650672,6.18222,cosmo/zodiac,C2 -> C1 -> C3 -> C0 -> C3 -> C1 -> C2
3.5212946,5.865582,cosmo/zodiac,C1 -> C1 -> C2 -> C1 -> C1 -> C2 -> C1
3.4853415,6.2434616,cosmo/zodiac,C1 -> C0 -> C0 -> C1 -> C1 -> C1 -> C1
3.561643,6.0939493,cosmo/zodiac,C0 -> C1 -> C3 -> C1 -> C2
-18.018305,9.860751,cosmo/zodiac,C0 -> C2 -> C0
-10.691177,9.786671,cosmo/zodiac,C0 -> C0 -> C0 -> C2
3.4841793,6.150158,cosmo/zodiac,C0 -> C1 -> C1 -> C1 -> C0 -> C1 -> C1
3.692307,6.09208,cosmo/zodiac,C3 -> C1 -> C3 -> C0 -> C0
3.3809075,6.1420975,cosmo/zodiac,C0 -> C0 -> C0 -> C1 -> C0 -> C3 -> C3
3.5350735,6.048863,cosmo/zodiac,C4 -> C1 -> C3 -> C1 -> C1 -> C1
-2.2239988,-14.084837,cosmo/zodiac,C3 -> C2
3.7055597,5.962307,cosmo/zodiac,C0 -> C2 -> C2 -> C1
3.5831544,6.1181383,cosmo/zodiac,C0 -> C3 -> C1 -> C0 -> C2
3.7321124,6.1393595,cosmo/zodiac,C1 -> C2 -> C1 -> C0 -> C2 -> C0
3.4842896,5.8498263,cosmo/zodiac,C0 -> C1 -> C1 -> C0 -> C1
3.44039,5.661715,cosmo/zodiac,C0 -> C1 -> C1 -> C1 -> C1
3.5193586,6.060083,cosmo/zodiac,C1 -> C2 -> C3 -> C1 -> C3
3.419866,6.0244503,cosmo/zodiac,C2 -> C1 -> C1 -> C2 -> C0 -> C0
3.5389614,6.0811853,cosmo/zodiac,C0 -> C0 -> C2 -> C0 -> C0 -> C0
3.5699832,6.079615,cosmo/zodiac,C1 -> C0 -> C0 -> C3 -> C4
3.5176473,5.9953337,cosmo/zodiac,C1 -> C0 -> C1 -> C2 -> C1 -> C0 -> C3 -> C3
3.6649048,6.066838,cosmo/zodiac,C1 -> C1 -> C3 -> C1 -> C2
3.5087593,6.049257,cosmo/zodiac,C3 -> C0 -> C3 -> C3 -> C1
3.4201734,5.984689,cosmo/zodiac,C0 -> C1 -> C1 -> C1 -> C2 -> C2
3.6285074,6.0032496,cosmo/zodiac,C1 -> C1 -> C0 -> C0 -> C0 -> C1
-10.556446,-14.922843,cosmo/zodiac,C1 -> C1 -> C1
3.5231354,5.8629255,cosmo/zodiac,C0 -> C3 -> C2 -> C1
3.41113,6.174469,cosmo/zodiac,C1 -> C1 -> C1 -> C1 -> C0
4.0883727,6.040129,cosmo/zodiac,C3 -> C1 -> C1
3.745881,6.0286646,cosmo/zodiac,C3 -> C2 -> C3
5.1414022,6.352064,cosmo/zodiac,C3 -> C0 -> C1
3.586471,5.872163,cosmo/zodiac,C2 -> C1 -> C2 -> C2 -> C2
3.7186604,5.9864144,cosmo/zodiac,C1 -> C2 -> C2 -> C1
3.794253,5.969742,cosmo/zodiac,C1 -> C3 -> C3 -> C2 -> C2
6.934664,5.1830854,cosmo/zodiac,C1 -> C1 -> C2 -> C2
3.5363824,5.720054,cosmo/zodiac,C1 -> C1 -> C1 -> C1 -> C3 -> C2
3.4879107,6.0519753,cosmo/zodiac,C1 -> C3 -> C3 -> C2 -> C0 -> C3
3.7811303,5.9417357,cosmo/zodiac,C0 -> C0 -> C3 -> C2 -> C3
4.4981165,5.676926,cosmo/zodiac,C1 -> C1 -> C1 -> C0
3.643808,5.9195085,cosmo/zodiac,C0 -> C0 -> C1 -> C0 -> C0 -> C0 -> C3 -> C0
3.6808355,5.9485755,cosmo/zodiac,C0 -> C0 -> C3 -> C0 -> C2 -> C2
3.8515453,5.912747,cosmo/zodiac,C3 -> C0 -> C2 -> C0 -> C3 -> C3
3.7008367,5.7846923,cosmo/zodiac,C0 -> C2 -> C1 -> C0 -> C0
11.847665,23.487944,cosmo/zodiac,C1 -> C1
-13.842283,14.035874,cosmo/zodiac,C1 -> C3
4.318207,5.551747,cosmo/zodiac,C0 -> C3 -> C1
3.5603201,5.7607746,cosmo/zodiac,C0 -> C3 -> C4
3.5799325,5.9568043,cosmo/zodiac,C1 -> C0 -> C3 -> C2 -> C2 -> C0 -> C0 -> C2 -> C1 -> C0 -> C0 -> C3 -> C2 -> C2 -> C2
3.8181388,6.0171113,cosmo/zodiac,C0 -> C0 -> C2 -> C3 -> C2 -> C3 -> C1 -> C3 -> C3 -> C2 -> C0 -> C3 -> C3 -> C3 -> C4 -> C0 -> C0
3.6604617,6.0125313,cosmo/zodiac,C3 -> C0 -> C3 -> C3 -> C3 -> C3 -> C3 -> C3 -> C3 -> C0 -> C3 -> C0 -> C4 -> C1 -> C3 -> C2
-2.3093812,-21.386145,cosmo/zodiac,C0 -> C2
6.852517,4.390607,cosmo/zodiac,C2 -> C2 -> C0
-13.434038,9.427272,cosmo/zodiac,C1 -> C2
1.389121,27.967716,cosmo/zodiac,C0 -> C0
-12.618199,-5.122363,cosmo/zodiac,C1 -> C0 -> C0
3.5670965,5.919633,cosmo/zodiac,C1 -> C0 -> C0 -> C1 -> C1
3.5148106,5.845861,cosmo/zodiac,C3 -> C0 -> C3
1.3057214,27.905245,cosmo/zodiac,C0 -> C0
4.4917493,3.6273248,cosmo/zodiac,C3 -> C1
-2.2295282,-14.079333,cosmo/zodiac,C3 -> C2
3.9112756,5.799584,cosmo/zodiac,C2 -> C4 -> C3
3.9363406,5.9428144,cosmo/zodiac,C2 -> C1 -> C0
-22.517284,7.0773416,cosmo/zodiac,C3 -> C0
-2.2296271,-14.079255,cosmo/zodiac,C3 -> C2
3.6880949,5.999012,cosmo/zodiac,C0 -> C2 -> C0 -> C0 -> C0 -> C0 -> C0
3.8108077,5.778138,cosmo/zodiac,C2 -> C1 -> C4 -> C3 -> C2 -> C0 -> C0
-20.119368,1.6522776,cosmo/zodiac,C1 -> C0
6.8475,5.4414225,cosmo/zodiac,C2 -> C2 -> C2
-2.2693098,-21.421556,cosmo/zodiac,C0 -> C2
3.8107135,5.7186413,cosmo/zodiac,C1 -> C0 -> C1 -> C0 -> C0
3.765089,5.753965,cosmo/zodiac,C0 -> C2 -> C1 -> C0 -> C0
3.7024012,5.8678865,cosmo/zodiac,C0 -> C0 -> C0 -> C0 -> C1 -> C0 -> C2
3.7364461,5.8343015,cosmo/zodiac,C1 -> C0 -> C0 -> C1 -> C3 -> C3
3.7726805,5.8347764,cosmo/zodiac,C0 -> C3 -> C0 -> C0 -> C0
4.0834837,6.080613,cosmo/zodiac,C3 -> C0 -> C2
3.7861428,5.8870583,cosmo/zodiac,C3 -> C2 -> C2 -> C0 -> C2 -> C0 -> C2
3.9220812,5.857891,cosmo/zodiac,C1 -> C0 -> C0 -> C0 -> C1 -> C3 -> C0 -> C0 -> C3 -> C0 -> C1 -> C1 -> C1 -> C3 -> C3 -> C0 -> C0 -> C0 -> C0 -> C3 -> C1 -> C1 -> C0 -> C3
-16.906889,-17.984276,cosmo/zodiac,C2 -> C2
5.2990746,2.4980369,cosmo/zodiac,C1 -> C0 -> C2
4.3506174,4.4343214,cosmo/zodiac,C0 -> C0 -> C0 -> C0 -> C0 -> C0
10.919953,-11.183592,cosmo/zodiac,C0 -> C2 -> C2
23.810833,-11.030756,cosmo/zodiac,C0 -> C0 -> C0
3.824926,5.9895606,cosmo/zodiac,C0 -> C2 -> C1 -> C4 -> C2
3.838681,5.730328,cosmo/zodiac,C0 -> C1 -> C3 -> C0
1.2264881,27.91522,cosmo/zodiac,C0 -> C0
4.8508105,4.8316345,cosmo/zodiac,C3 -> C1 -> C3
3.7998972,5.8947706,cosmo/zodiac,C4 -> C1 -> C4 -> C2
3.8609376,5.7533154,cosmo/zodiac,C1 -> C1 -> C2 -> C1 -> C1 -> C0 -> C0 -> C3 -> C0 -> C1 -> C3 -> C3 -> C0 -> C0 -> C1 -> C0 -> C2 -> C1 -> C3 -> C0 -> C4
3.9187994,5.9106216,cosmo/zodiac,C2 -> C3 -> C3 -> C3 -> C0 -> C1 -> C0 -> C3 -> C3 -> C0 -> C0 -> C0 -> C0 -> C0 -> C3 -> C2 -> C0 -> C0 -> C3 -> C1 -> C3 -> C3
3.6812227,6.022777,cosmo/zodiac,C0 -> C3 -> C2
3.9693615,5.668614,cosmo/zodiac,C1 -> C3 -> C3
-20.119102,1.6520646,cosmo/zodiac,C1 -> C0
4.053387,5.774552,cosmo/zodiac,C1 -> C0 -> C1 -> C0
4.122689,5.8919325,cosmo/zodiac,C0 -> C1 -> C1 -> C1 -> C1 -> C1
30.265738,-0.34859172,cosmo/zodiac,C1 -> C1 -> C1 -> C1
3.9935956,5.8591633,cosmo/zodiac,C1 -> C0 -> C1 -> C1 -> C1 -> C0 -> C3
3.609542,5.812951,cosmo/zodiac,C1 -> C0 -> C3
3.7612205,5.744342,cosmo/zodiac,C3 -> C1 -> C1 -> C0 -> C3 -> C3 -> C3 -> C3 -> C3 -> C3 -> C2 -> C3 -> C3 -> C2 -> C4 -> C3 -> C0 -> C0 -> C1 -> C0 -> C0
4.068047,5.8304086,cosmo/zodiac,C1 -> C3 -> C0 -> C0 -> C0 -> C0 -> C4 -> C0 -> C3 -> C0
4.015881,5.936672,cosmo/zodiac,C0 -> C1 -> C3 -> C2 -> C2 -> C1
-13.843703,14.037396,cosmo/zodiac,C1 -> C3
4.5805225,5.210453,cosmo/zodiac,C3 -> C3
-2.2298465,-14.079068,cosmo/zodiac,C3 -> C2
4.0689626,5.8783536,cosmo/zodiac,C0 -> C0 -> C0 -> C0 -> C3 -> C2
4.1213083,5.823397,cosmo/zodiac,C0 -> C1 -> C1 -> C0 -> C2 -> C1 -> C0 -> C0 -> C0 -> C0 -> C2
4.0642996,5.7269526,cosmo/zodiac,C0 -> C0 -> C0 -> C3 -> C3
4.2134867,6.017841,cosmo/zodiac,C4 -> C2
3.9851623,5.7663436,cosmo/zodiac,C2 -> C0 -> C0 -> C3 -> C2 -> C3 -> C3 -> C4 -> C3 -> C0 -> C0 -> C2 -> C1 -> C4 -> C4 -> C0 -> C1 -> C3 -> C3 -> C0 -> C0 -> C1 -> C0 -> C0 -> C2 -> C0 -> C2
1.556536,-14.704786,cosmo/zodiac,C0 -> C1 -> C0
6.9646115,22.403091,cosmo/zodiac,C2 -> C1
4.2714534,5.844217,cosmo/zodiac,C0 -> C0 -> C2 -> C0 -> C0
5.5098114,4.9791603,cosmo/zodiac,C0 -> C1 -> C0 -> C0
4.023054,5.8667836,cosmo/zodiac,C3 -> C1 -> C4 -> C1 -> C1 -> C2 -> C2
-2.2979827,-21.39747,cosmo/zodiac,C0 -> C2
4.236545,5.7667413,cosmo/zodiac,C1 -> C2 -> C1 -> C1 -> C0 -> C0 -> C2
1.3919393,27.991028,cosmo/zodiac,C0 -> C0
4.077342,5.940968,cosmo/zodiac,C3 -> C0 -> C2
4.569891,5.1932163,cosmo/zodiac,C3 -> C3
1.2894216,28.033762,cosmo/zodiac,C0 -> C0
4.338868,5.9171343,cosmo/zodiac,C0 -> C0 -> C2 -> C0 -> C0
-2.235068,-14.073852,cosmo/zodiac,C3 -> C2
-2.2308125,-14.078407,cosmo/zodiac,C3 -> C2
-18.425251,-4.9891114,cosmo/zodiac,C0 -> C1
4.4701943,3.6374593,cosmo/zodiac,C3 -> C1
4.133396,5.7570853,cosmo/zodiac,C2 -> C0 -> C2 -> C0
-22.50283,7.091804,cosmo/zodiac,C3 -> C0
-18.420609,-5.015844,cosmo/zodiac,C0 -> C1
4.0390553,5.7609363,cosmo/zodiac,C0 -> C2 -> C3 -> C0 -> C3
4.1392775,5.926739,cosmo/zodiac,C3 -> C0 -> C2
4.008899,5.701147,cosmo/zodiac,C1 -> C4
-2.3211207,-21.374071,cosmo/zodiac,C0 -> C2
4.064576,5.8511906,cosmo/zodiac,C3 -> C2 -> C2 -> C0 -> C3 -> C3 -> C2 -> C1 -> C1 -> C4 -> C2 -> C1 -> C2 -> C3 -> C3 -> C2 -> C2 -> C0 -> C3 -> C2 -> C3 -> C0 -> C2
4.0346246,5.655397,cosmo/zodiac,C0 -> C4 -> C0 -> C1 -> C0 -> C2 -> C2 -> C0 -> C0 -> C4 -> C0 -> C4
4.24178,5.833585,cosmo/zodiac,C2 -> C2 -> C2 -> C0 -> C3 -> C0 -> C1 -> C2 -> C3 -> C0 -> C3 -> C0 -> C2 -> C3 -> C3 -> C4 -> C3 -> C3 -> C3
-10.690275,9.785987,herbal-A,C0 -> C0 -> C0 -> C2
4.2444053,5.7575793,herbal-A,C0 -> C0 -> C0 -> C1
1.3257698,28.035114,herbal-A,C0 -> C0
5.0294943,5.2433405,herbal-A,C2 -> C0 -> C0 -> C0
23.747013,-10.931206,herbal-A,C0 -> C0 -> C0
6.0826497,5.815762,herbal-A,C0 -> C0 -> C2 -> C0
-18.443039,-5.017222,herbal-A,C0 -> C1
4.51167,-19.685575,herbal-A,C0 -> C0 -> C2
-18.014818,9.857141,herbal-A,C0 -> C2 -> C0
4.170109,5.906655,herbal-A,C3 -> C0 -> C2 -> C2 -> C2 -> C0
-2.2983086,-21.393948,herbal-A,C0 -> C2
-16.861853,-18.029312,herbal-A,C2 -> C2
-18.447811,-5.038433,herbal-A,C0 -> C1
4.4950986,-19.692541,herbal-A,C0 -> C0 -> C2
1.4353781,27.996443,herbal-A,C0 -> C0
1.2739094,28.034712,herbal-A,C0 -> C0
4.184555,5.823589,herbal-A,C0 -> C2 -> C3 -> C4 -> C0 -> C0
23.892448,-10.961048,herbal-A,C0 -> C0 -> C0
6.029023,7.2331963,herbal-A,C0 -> C3 -> C0
-12.618227,-5.122408,herbal-A,C1 -> C0 -> C0
4.566393,-19.741621,herbal-A,C0 -> C0 -> C2
1.4002919,28.0435,herbal-A,C0 -> C0
4.384145,5.543885,herbal-A,C0 -> C4 -> C0
4.2503343,5.7581406,cosmo/zodiac,C1 -> C3 -> C3 -> C3 -> C0 -> C2 -> C3 -> C3 -> C3
4.129927,5.863928,cosmo/zodiac,C3 -> C0 -> C0 -> C1 -> C2 -> C0 -> C3 -> C3 -> C3 -> C0 -> C0 -> C0 -> C1 -> C0 -> C3 -> C0 -> C0 -> C0 -> C0 -> C1 -> C3 -> C3 -> C0
4.089609,5.916388,cosmo/zodiac,C3 -> C0 -> C3 -> C0 -> C0 -> C0 -> C1 -> C2 -> C1 -> C3 -> C2 -> C0 -> C3 -> C3 -> C3 -> C0 -> C2 -> C2 -> C3 -> C0
4.170585,5.864016,cosmo/zodiac,C4 -> C0 -> C2 -> C1 -> C2 -> C1
4.169244,5.947553,cosmo/zodiac,C0 -> C0 -> C0 -> C4 -> C2
5.450651,5.0138803,cosmo/zodiac,C0 -> C1 -> C0 -> C0
4.638382,5.9220734,cosmo/zodiac,C1 -> C1 -> C0 -> C1 -> C2
4.300392,5.729008,cosmo/zodiac,C2 -> C4 -> C3 -> C2 -> C2
4.292873,5.8534617,cosmo/zodiac,C1 -> C0 -> C0 -> C0 -> C0 -> C3 -> C3 -> C3 -> C3 -> C3 -> C0 -> C0 -> C2 -> C3 -> C3 -> C3 -> C2 -> C2
4.2275114,5.825868,cosmo/zodiac,C2 -> C3 -> C0 -> C0 -> C4 -> C3 -> C1 -> C0 -> C0 -> C0 -> C0 -> C0 -> C3 -> C0 -> C0 -> C1 -> C0 -> C3
4.1730905,5.6760592,cosmo/zodiac,C3 -> C1 -> C0 -> C3 -> C1 -> C1 -> C0 -> C0 -> C0 -> C3 -> C3 -> C2 -> C0 -> C1 -> C3 -> C0 -> C0 -> C0
4.2287354,5.8427773,cosmo/zodiac,C4 -> C0 -> C3 -> C2 -> C1 -> C3 -> C3 -> C3 -> C3 -> C3 -> C3 -> C4 -> C2 -> C1 -> C0 -> C0 -> C0
4.195585,5.8466744,cosmo/zodiac,C3 -> C0 -> C3 -> C3 -> C0 -> C0
4.617236,5.9280963,cosmo/zodiac,C4 -> C0 -> C0 -> C3
4.7840395,5.2938685,cosmo/zodiac,C1 -> C1 -> C1 -> C3
4.2531176,5.7615213,cosmo/zodiac,C1 -> C0 -> C2 -> C0
4.6345177,5.7832594,cosmo/zodiac,C3 -> C2 -> C2 -> C2
11.861455,23.453682,cosmo/zodiac,C1 -> C1
1.4572897,27.888538,cosmo/zodiac,C0 -> C0
4.1580844,5.840684,cosmo/zodiac,C3 -> C0 -> C0 -> C0 -> C0 -> C4 -> C3 -> C0 -> C2 -> C3 -> C3 -> C0 -> C1 -> C3 -> C0 -> C3 -> C0 -> C0 -> C1 -> C0 -> C2 -> C1 -> C1
4.3868814,5.80775,cosmo/zodiac,C1 -> C2 -> C0 -> C3 -> C0 -> C0 -> C1 -> C2 -> C3 -> C3 -> C3 -> C3 -> C3 -> C3
4.339556,5.72249,cosmo/zodiac,C3 -> C2 -> C3
4.3160453,5.841866,cosmo/zodiac,C3 -> C3 -> C0 -> C0 -> C3 -> C1 -> C1 -> C0 -> C0 -> C3 -> C0 -> C0 -> C0 -> C3 -> C0 -> C3 -> C1 -> C1 -> C0 -> C3 -> C0 -> C0 -> C1 -> C0 -> C2 -> C3
4.2450676,5.829078,cosmo/zodiac,C2 -> C2 -> C3 -> C3 -> C4 -> C2 -> C3 -> C0 -> C1 -> C3 -> C3 -> C3 -> C3 -> C0 -> C1 -> C1 -> C1
4.4780464,5.8896213,cosmo/zodiac,C2 -> C2 -> C2 -> C3 -> C2 -> C1 -> C2 -> C3 -> C3 -> C3
4.4632125,5.619288,cosmo/zodiac,C3 -> C1 -> C2 -> C0 -> C3 -> C3 -> C3 -> C4 -> C0 -> C3 -> C3 -> C3 -> C0 -> C2 -> C0 -> C1 -> C3 -> C3 -> C0 -> C0 -> C3 -> C0 -> C0
4.3822417,5.777956,cosmo/zodiac,C3 -> C3 -> C3 -> C2 -> C1 -> C1 -> C3 -> C3 -> C3 -> C3 -> C3 -> C3 -> C1 -> C3 -> C3 -> C1
4.4261117,5.709729,cosmo/zodiac,C3 -> C2 -> C2 -> C2 -> C3 -> C0 -> C1 -> C3 -> C0
4.4337153,5.74085,cosmo/zodiac,C3 -> C1 -> C3 -> C3 -> C0 -> C1 -> C0 -> C1 -> C0 -> C2 -> C2 -> C3 -> C2 -> C3 -> C3 -> C3 -> C3 -> C0 -> C2
4.3728433,5.827049,cosmo/zodiac,C2 -> C3 -> C1 -> C2 -> C3 -> C2 -> C4 -> C4 -> C2 -> C2 -> C0 -> C1 -> C0 -> C0 -> C0 -> C3 -> C4 -> C2 -> C1 -> C2 -> C0 -> C1
-16.870445,-18.020731,cosmo/zodiac,C2 -> C2
4.394233,5.847988,cosmo/zodiac,C1 -> C3 -> C2 -> C2 -> C2 -> C3 -> C2 -> C0 -> C3
4.383842,5.7581296,cosmo/zodiac,C3 -> C2 -> C0 -> C3 -> C3 -> C1 -> C3 -> C0 -> C0 -> C2 -> C1 -> C0 -> C0 -> C0 -> C0 -> C2 -> C0 -> C2 -> C3 -> C2 -> C2 -> C2 -> C0 -> C3 -> C3 -> C3 -> C2
4.4715586,5.780026,cosmo/zodiac,C3 -> C3 -> C1 -> C0 -> C2 -> C2 -> C0 -> C2 -> C3 -> C0 -> C3 -> C2 -> C0 -> C2 -> C1 -> C1 -> C3 -> C0 -> C2 -> C1
4.4222627,5.800479,cosmo/zodiac,C3 -> C3 -> C0 -> C0 -> C3 -> C2 -> C2 -> C2
-16.885283,-18.005901,cosmo/zodiac,C2 -> C2
4.4994316,5.8867855,cosmo/zodiac,C3 -> C0 -> C0 -> C3 -> C0 -> C3 -> C2 -> C2 -> C2 -> C2 -> C1 -> C1 -> C1 -> C0 -> C2 -> C2
4.5116897,5.83506,cosmo/zodiac,C2 -> C2 -> C3 -> C2 -> C2 -> C4 -> C2
4.477229,5.8487363,cosmo/zodiac,C3 -> C3 -> C1 -> C3 -> C0 -> C0 -> C3 -> C2 -> C2 -> C4 -> C2 -> C0 -> C4 -> C3 -> C2 -> C0 -> C3 -> C3 -> C0 -> C2 -> C3
4.725313,5.8157773,cosmo/zodiac,C1 -> C3 -> C3 -> C3 -> C3 -> C3 -> C0 -> C3 -> C1 -> C3 -> C3 -> C2 -> C0 -> C3 -> C0 -> C3 -> C3 -> C0 -> C1 -> C3 -> C2 -> C0 -> C3 -> C1 -> C4 -> C3 -> C1 -> C3 -> C0 -> C0 -> C0 -> C1 -> C0
4.5642066,5.7399855,cosmo/zodiac,C2 -> C3 -> C1 -> C3 -> C3 -> C3 -> C2 -> C1 -> C0 -> C3 -> C3 -> C2 -> C3 -> C0 -> C3 -> C1 -> C1 -> C1 -> C0 -> C0 -> C3 -> C0 -> C3
4.785028,5.791999,cosmo/zodiac,C3 -> C3 -> C1 -> C2 -> C3 -> C3 -> C0 -> C3 -> C1 -> C1 -> C1 -> C1 -> C0 -> C0
4.8725305,4.9248185,cosmo/zodiac,C3 -> C1 -> C3
4.4476194,5.6961575,cosmo/zodiac,C3 -> C2 -> C2 -> C3 -> C3 -> C1 -> C3 -> C0 -> C4 -> C0 -> C3 -> C3 -> C2 -> C1 -> C2 -> C1 -> C0 -> C2 -> C1 -> C2 -> C3 -> C0 -> C3
4.725446,5.822649,cosmo/zodiac,C2 -> C0 -> C3 -> C1 -> C2 -> C2 -> C2 -> C1 -> C3 -> C3
4.6601806,5.595699,cosmo/zodiac,C2 -> C3 -> C3 -> C3
4.5946097,5.7382207,cosmo/zodiac,C2 -> C2 -> C2 -> C3 -> C2 -> C0 -> C0 -> C0 -> C2 -> C1 -> C0 -> C0 -> C3 -> C1 -> C0 -> C3 -> C1 -> C0 -> C3 -> C4 -> C1 -> C1 -> C3 -> C1 -> C0
4.5186663,5.71886,cosmo/zodiac,C3 -> C3 -> C3 -> C0 -> C2 -> C0 -> C3 -> C1 -> C0 -> C3 -> C3 -> C1 -> C1 -> C0 -> C2 -> C0 -> C0 -> C0 -> C3
4.5607176,5.7041674,cosmo/zodiac,C2 -> C1 -> C0 -> C3 -> C3 -> C0 -> C0 -> C3
4.5577326,5.8206773,cosmo/zodiac,C2 -> C3 -> C3 -> C3 -> C3 -> C3 -> C0 -> C0 -> C1 -> C0 -> C1 -> C1 -> C3 -> C0 -> C0 -> C0 -> C3 -> C0 -> C0 -> C0 -> C3 -> C3 -> C3 -> C0 -> C4 -> C1 -> C2 -> C3 -> C0
4.5226493,5.83098,cosmo/zodiac,C2 -> C2 -> C3 -> C1 -> C0 -> C3 -> C3 -> C3 -> C1 -> C1 -> C3 -> C0 -> C1 -> C3 -> C3 -> C4 -> C3 -> C2 -> C3 -> C2 -> C2 -> C3
4.619563,5.7373176,cosmo/zodiac,C3 -> C2 -> C3 -> C2 -> C1 -> C3 -> C0
4.746948,5.7010045,cosmo/zodiac,C3 -> C0 -> C2 -> C2 -> C3 -> C2 -> C4 -> C3 -> C4 -> C3
4.73372,5.815727,cosmo/zodiac,C3 -> C3 -> C3 -> C3 -> C3 -> C3
4.729759,5.8219905,cosmo/zodiac,C3 -> C3 -> C3 -> C0 -> C3 -> C0 -> C0 -> C3 -> C3 -> C3 -> C3 -> C3 -> C1 -> C0 -> C3
4.6993685,5.807136,cosmo/zodiac,C3 -> C3 -> C0 -> C2 -> C0 -> C1 -> C2 -> C0 -> C3 -> C3 -> C0 -> C1 -> C3 -> C3 -> C0 -> C4 -> C1
4.5843554,5.7530937,cosmo/zodiac,C3 -> C2 -> C2 -> C2
4.7162514,5.856707,cosmo/zodiac,C2 -> C0 -> C1 -> C1 -> C1 -> C0 -> C0 -> C3 -> C3 -> C1 -> C3 -> C0 -> C2 -> C1 -> C2 -> C0 -> C1
4.6354713,5.8006086,balneo,C3 -> C1 -> C1 -> C1 -> C2 -> C1
4.757262,5.868591,balneo,C0 -> C2 -> C2 -> C1 -> C2 -> C3
4.820088,5.8030224,balneo,C1 -> C1 -> C1 -> C2 -> C1 -> C3
5.126845,5.5782704,balneo,C1 -> C4 -> C1 -> C1
30.309383,-0.39218256,balneo,C1 -> C1 -> C1 -> C1
5.5431933,5.4008102,balneo,C1 -> C1 -> C2 -> C1 -> C2
4.820917,5.68638,balneo,C1 -> C3 -> C1 -> C2 -> C1
5.1051183,5.818073,balneo,C1 -> C1 -> C1 -> C2 -> C1 -> C1
-10.573356,-14.928099,balneo,C1 -> C1 -> C1
-8.866091,-10.607474,balneo,C1 -> C1 -> C2
30.29784,-0.38064486,balneo,C1 -> C1 -> C1 -> C1
4.8467746,5.469629,balneo,C1 -> C3 -> C3
5.0899553,5.5531945,balneo,C1 -> C4 -> C1 -> C1
4.82877,5.5855727,balneo,C1 -> C1 -> C3 -> C1 -> C1
4.9685445,5.3237944,balneo,C1 -> C1 -> C1 -> C3
-13.843986,14.037671,balneo,C1 -> C3
-14.012054,19.293386,balneo,C1 -> C1 -> C0
4.9078236,5.780654,balneo,C1 -> C0 -> C1 -> C2 -> C2 -> C2
-21.176138,-9.7682085,balneo,C1 -> C1 -> C1 -> C1 -> C1
4.652515,5.7805724,balneo,C2 -> C3 -> C1 -> C1 -> C2
-26.437819,-0.90901005,balneo,C1 -> C2 -> C1
4.870232,5.7550974,balneo,C3 -> C1 -> C1 -> C3 -> C1 -> C1 -> C1 -> C2
4.7264075,5.6842437,balneo,C1 -> C1 -> C2 -> C1 -> C1 -> C4 -> C1 -> C1
4.8709674,5.6776323,balneo,C1 -> C1 -> C2 -> C1 -> C2 -> C1
4.823637,4.4258184,balneo,C1 -> C1 -> C1 -> C1 -> C2
4.980831,5.3783517,balneo,C2 -> C2 -> C2 -> C2
